timestamp,Power,currentCPUFrequency,userTime1Sec,idleTime1Sec,percentCPU,contextSwitches,interrupts,interruptsSoftware,numberOfProcesses
Wed Dec 18 10:06:35 2019,70.7,1200.65975,0.00243458,31.99282091,0,361.2917299,167.7425889,144.8575332,361
Wed Dec 18 10:06:40 2019,69,1207.436969,0.015661373,31.97269283,0.1,515.2591693,276.227465,259.5872563,361
Wed Dec 18 10:06:45 2019,68.3,1200.759938,0.001958129,31.99190431,0,363.6244725,174.0776284,150.1884601,361
Wed Dec 18 10:06:51 2019,80.5,1201.733219,0.001958415,31.99070301,0,376.6031337,184.2868169,163.7234632,361
Wed Dec 18 10:06:56 2019,70.9,1200.4915,0.001957824,31.9928046,0,326.56507,161.5204932,120.2104034,361
Wed Dec 18 10:07:01 2019,70,1202.794688,0.003915276,31.98584549,0,472.378023,234.7207831,202.0282303,361
Wed Dec 18 10:07:05 2019,69.6,1205.526313,0.002434964,31.9929912,0,318.0062905,148.0458075,105.677435,361
Wed Dec 18 10:07:09 2019,87.2,1200.731938,0.002434115,31.99401013,0,326.9016708,165.2764218,123.1662289,361
Wed Dec 18 10:07:13 2019,68.2,1200.788063,0.002433884,31.99340709,0,301.5582456,143.5991646,103.6834646,361
Wed Dec 18 10:07:17 2019,68.8,1200.715938,0.002434321,31.99185184,0,337.1535139,160.1783481,115.8736986,361
Wed Dec 18 10:07:22 2019,76.4,1200.63575,0.01370715,31.9768216,0.1,496.7862609,231.8466428,187.3963152,362
Wed Dec 18 10:07:27 2019,70.2,1203.755969,0.001957483,31.99114591,0,315.7420202,149.7474553,112.7510252,362
Wed Dec 18 10:07:33 2019,69,1200.659688,0.001957467,31.99284037,0,327.6799729,165.6017068,130.5630478,362
Wed Dec 18 10:07:38 2019,68.1,1201.565063,0.001957953,31.99295763,0,326.3908224,167.4050109,124.721628,362
Wed Dec 18 10:07:43 2019,86.7,1204.024313,0.003915575,31.99024552,0,434.0414585,197.7365237,153.4905293,362
Wed Dec 18 10:07:47 2019,68.6,1200.699844,0.002434514,31.99194858,0,336.4498359,161.4082787,117.1001238,362
Wed Dec 18 10:07:51 2019,70.7,1200.579656,0.002433942,31.99172849,0,325.417993,156.9892337,118.046168,362
Wed Dec 18 10:07:55 2019,70.1,1200.627781,0.002434486,31.99158252,0,311.3707788,152.1553845,113.6905033,362
Wed Dec 18 10:07:59 2019,70,1201.264594,0.002434682,31.98684882,0,493.2665224,233.7294479,205.974076,362
Wed Dec 18 10:08:04 2019,73.6,1203.711875,0.001957694,31.99263907,0,304.6172218,145.4566811,106.498566,362
Wed Dec 18 10:08:10 2019,69.1,1200.59975,0.017621252,31.97669922,0.1,378.6611333,192.8548171,150.5638115,362
Wed Dec 18 10:08:15 2019,68.1,1200.639813,0.001957612,31.99129254,0,304.6044009,146.429365,110.6050685,362
Wed Dec 18 10:08:20 2019,84.1,1202.326094,0.003916127,31.98496521,0,471.5016603,214.7995521,162.51926,362
Wed Dec 18 10:08:25 2019,73,1203.195188,0.001957816,31.99267933,0,328.3258261,159.170481,121.9719676,362
Wed Dec 18 10:08:29 2019,74.6,1201.124281,0.002434637,31.99112624,0,331.3540549,165.5552956,122.7056897,362
Wed Dec 18 10:08:33 2019,75,1201.324688,0.002434388,31.99028971,0,324.7473288,158.9655215,102.2442864,362
Wed Dec 18 10:08:37 2019,72,1201.076438,0.002434496,31.98927264,0,335.9603976,168.2236483,126.3503234,362
Wed Dec 18 10:08:41 2019,71.5,1204.661219,0.002434487,31.98672912,0,489.3319548,222.7555913,169.9272161,362
Wed Dec 18 10:08:46 2019,70.2,1200.823969,0,31.99183904,0,315.4345596,144.6965484,100.2498414,362
Wed Dec 18 10:08:52 2019,68.3,1200.4515,0.011748247,31.98264392,0,366.1536925,183.6642586,140.9789618,362
Wed Dec 18 10:08:57 2019,69.4,1201.460844,0.001958041,31.99046982,0,356.167613,176.4194719,164.2796192,362
Wed Dec 18 10:09:02 2019,75.5,1203.139156,0.003914466,31.98509998,0,516.3180378,248.1771311,216.2742349,362
Wed Dec 18 10:09:07 2019,69.6,1202.326125,0.001957589,31.99287438,0,354.3235796,173.2466121,157.1943837,362
Wed Dec 18 10:09:11 2019,68.3,1201.132469,0,31.99376092,0,353.6741831,164.7883152,144.5853164,362
Wed Dec 18 10:09:15 2019,75.9,1200.507563,0.002434849,31.99391483,0,357.1923368,165.8132115,144.6300259,362
Wed Dec 18 10:09:19 2019,83.5,1207.264781,0.004869564,31.98573023,0,542.7128925,254.9216682,233.7390654,362
Wed Dec 18 10:09:23 2019,68.6,1204.945563,0.002434555,31.99248599,0,344.4895189,161.8979011,137.7958076,362
Wed Dec 18 10:09:28 2019,68.8,1200.671781,0.001957832,31.99097205,0,324.8043,158.584378,126.8675024,362
Wed Dec 18 10:09:34 2019,69.1,1200.627781,0.011747672,31.97912047,0,358.4997832,184.8300357,138.6225267,362
Wed Dec 18 10:09:39 2019,69.6,1204.216531,0.001957216,31.99264713,0,314.7202777,162.8403427,133.2863863,362
Wed Dec 18 10:09:44 2019,68.6,1204.104375,0.003915628,31.98872612,0,446.3816363,203.2211134,156.820917,362
Wed Dec 18 10:09:49 2019,69.1,1202.073656,0.001957855,31.99134785,0,334.5973897,160.7398812,123.5406395,362
Wed Dec 18 10:09:53 2019,71.9,1200.796063,0,31.99029287,0,338.1622283,160.9252937,123.1894079,362
Wed Dec 18 10:09:57 2019,70.8,1201.1685,0,31.99046883,0,378.5494181,187.6923481,166.0261757,362
Wed Dec 18 10:10:01 2019,75.8,1203.707938,0.00486703,31.98368961,0,554.1113995,260.386121,236.294321,362
Wed Dec 18 10:10:05 2019,70,1201.829375,0.002434371,31.99249824,0,344.2200009,163.5897034,147.5228575,362
Wed Dec 18 10:10:10 2019,69.6,1203.271438,0.005873239,31.98761765,0,378.4323698,189.3140722,174.2394253,362
Wed Dec 18 10:10:16 2019,69.5,1200.4475,0.01370379,31.98073012,0.1,390.7537789,188.720763,169.3396888,362
Wed Dec 18 10:10:21 2019,80.6,1204.452906,0.001957673,31.98641532,0,512.51873,233.7461282,202.8148985,362
Wed Dec 18 10:10:26 2019,69.5,1200.803938,0.001957795,31.99232858,0,372.5683941,185.2074098,162.6927669,362
Wed Dec 18 10:10:31 2019,73.6,1200.4875,0,31.99123403,0,361.4629577,181.5147139,173.8781725,362
Wed Dec 18 10:10:35 2019,68.5,1201.456875,0.002434774,31.99292552,0,338.6770122,160.4515823,144.138599,362
Wed Dec 18 10:10:39 2019,69.2,1207.701406,0.004869576,31.98580811,0,526.8880928,251.2701071,235.6874648,362
Wed Dec 18 10:10:43 2019,68.8,1204.444906,0.002433966,31.98961378,0,350.0042959,164.7794912,146.7681436,362
Wed Dec 18 10:10:47 2019,69.4,1200.587656,0.002434499,31.98931158,0,371.7479359,175.0404492,146.8002655,362
Wed Dec 18 10:10:52 2019,69.6,1200.755969,0.001957687,31.99056865,0,346.1191198,166.9907292,153.2869179,362
Wed Dec 18 10:10:58 2019,68.1,1200.908094,0.001957811,31.99064009,0,365.7191903,185.9920936,165.826635,362
Wed Dec 18 10:11:03 2019,72.7,1205.554469,0.007831358,31.97935028,0,510.6045397,250.799239,241.0100416,362
Wed Dec 18 10:11:08 2019,70.7,1201.77325,0.001958055,31.99266591,0,344.8135422,171.7214517,162.5185917,362
Wed Dec 18 10:11:12 2019,70.5,1201.508844,0.002434312,31.99172723,0,357.6004208,167.7240912,149.710183,362
Wed Dec 18 10:11:16 2019,69.5,1200.984156,0.002434643,31.99120412,0,336.7110754,159.4690921,141.6962009,362
Wed Dec 18 10:11:20 2019,70.5,1200.868094,0.004867451,31.98401919,0,547.5882146,251.6472062,222.1991289,362
Wed Dec 18 10:11:24 2019,68.6,1203.788031,0.002433628,31.99247717,0,333.4070723,163.7831822,143.097342,362
Wed Dec 18 10:11:28 2019,68.9,1200.607719,0.002433956,31.99191537,0,322.7425425,155.5297773,116.8298796,362
Wed Dec 18 10:11:33 2019,69.7,1200.795906,0.001957999,31.99174508,0,327.5732267,165.0593127,121.2001359,362
Wed Dec 18 10:11:39 2019,69.6,1200.739906,0.001957913,31.99034827,0,322.6641407,162.8984011,130.5928288,362
Wed Dec 18 10:11:44 2019,76.2,1201.212531,0.013702344,31.9773559,0.1,479.5820394,224.5226935,173.4325253,362
Wed Dec 18 10:11:49 2019,68.1,1200.4475,0.001958085,31.99119645,0,327.000233,156.8426267,117.8767307,362
Wed Dec 18 10:11:54 2019,71.2,1202.450188,0.001957963,31.9931205,0,332.2663739,158.0076392,107.2963894,362
Wed Dec 18 10:11:58 2019,70.3,1200.611688,0.002434705,31.99202975,0,315.2943571,150.2213269,113.2138039,362
Wed Dec 18 10:12:02 2019,85.2,1203.051094,0.004869186,31.98324611,0,517.1075187,251.0065215,207.9142283,362
Wed Dec 18 10:12:06 2019,69.3,1200.980219,0.00243457,31.99268071,0,320.3893753,160.1946877,125.3803407,362
Wed Dec 18 10:12:10 2019,69,1200.896156,0.007304188,31.98747186,0,332.8274778,158.9878149,119.3017294,362
Wed Dec 18 10:12:16 2019,83.8,1200.639719,0.001958195,31.9929881,0,314.8777381,150.585187,112.4003866,362
Wed Dec 18 10:12:21 2019,68.6,1201.264531,0.003915747,31.98773275,0,461.0791445,216.149204,174.0549297,362
Wed Dec 18 10:12:26 2019,71.9,1202.241906,0,31.99272318,0,326.5642388,157.8002257,113.7492942,362
Wed Dec 18 10:12:31 2019,71.8,1200.311219,0.01370606,31.98015363,0.1,364.3853909,190.1226301,158.5986924,361
Wed Dec 18 10:12:35 2019,71,1201.516875,0.002434349,31.99465222,0,307.7017455,143.383171,102.7295384,361
Wed Dec 18 10:12:39 2019,80.5,1205.274094,0.004867994,31.98515846,0,509.1922342,235.3675385,186.6875926,361
Wed Dec 18 10:12:43 2019,73.8,1206.099188,0.002434833,31.9937045,0,310.4411966,145.6030083,105.1847819,361
Wed Dec 18 10:12:47 2019,69.2,1201.132375,0.002434381,31.99019626,0,338.1354738,158.9650571,111.2511962,361
Wed Dec 18 10:12:51 2019,70.7,1200.775906,0.002434504,31.99425068,0,321.5979694,154.8344501,109.7961273,361
Wed Dec 18 10:12:57 2019,70.5,1200.824,0.001957793,31.99033947,0,359.4508155,179.9211871,168.3702077,362
Wed Dec 18 10:13:02 2019,69.9,1203.279313,0.005873471,31.98692487,0,513.5371767,244.140625,216.7310921,362
Wed Dec 18 10:13:07 2019,70.4,1203.059031,0.001957847,31.99317416,0,348.6925108,175.8146405,159.7602969,362
Wed Dec 18 10:13:12 2019,69.7,1200.815938,0.013706216,31.98051681,0,373.9838799,187.187743,167.9990413,362
Wed Dec 18 10:13:16 2019,70,1201.160438,0,31.9929689,0,354.4765445,170.6648748,155.3269474,362
Wed Dec 18 10:13:20 2019,68.4,1204.497,0.002434074,31.98616278,0,543.2852547,244.8678164,210.5473769,362
Wed Dec 18 10:13:24 2019,68.3,1204.685156,0.002433712,31.99114129,0,331.4715438,161.3550907,138.9649424,362
Wed Dec 18 10:13:28 2019,72.9,1203.844125,0,31.99171292,0,326.6348048,156.7457632,120.966839,361
Wed Dec 18 10:13:33 2019,71.3,1200.65175,0.001957632,31.98965431,0,335.9295441,170.705456,125.6799343,361
Wed Dec 18 10:13:39 2019,70.4,1202.498375,0.001958063,31.9908394,0,310.9404637,157.0366826,124.7286369,361
Wed Dec 18 10:13:44 2019,68.3,1207.721375,0.001958042,31.98657879,0,430.9651073,187.7762553,148.2238011,361
Wed Dec 18 10:13:49 2019,67.9,1201.629094,0.001957723,31.99310255,0,321.2622769,157.4008962,115.1140882,361
Wed Dec 18 10:13:54 2019,70,1200.635719,0.001957779,31.99205925,0,340.4576895,161.7125081,113.1596001,362
Wed Dec 18 10:13:58 2019,75.6,1200.539594,0.014608254,31.97990294,0.1,345.4852095,174.0816947,135.6132922,362
Wed Dec 18 10:14:02 2019,76.5,1201.220563,0.004867967,31.98254542,0,498.2364571,232.2020421,183.765767,362
Wed Dec 18 10:14:06 2019,68.3,1200.655813,0.002434841,31.99380577,0,320.6685098,156.0732838,122.9594514,362
Wed Dec 18 10:14:10 2019,68.7,1201.348688,0.002433876,31.99329808,0,310.5625588,144.0854505,105.8735996,362
Wed Dec 18 10:14:15 2019,69.1,1200.395469,0.005873195,31.98933741,0,338.4918261,158.772048,120.9878245,362
Wed Dec 18 10:14:21 2019,68.1,1201.328688,0.001957804,31.98659922,0,464.9784133,214.9668622,168.3711307,362
Wed Dec 18 10:14:26 2019,68.5,1200.771969,0.001957847,31.99317416,0,328.7224737,164.2633445,124.1274856,362
Wed Dec 18 10:14:31 2019,70,1200.876156,0.001957618,31.99138648,0,317.9170949,157.7839769,126.4620956,362
Wed Dec 18 10:14:36 2019,70.5,1200.792,0.00195765,31.99387647,0,307.3510742,148.5856467,112.1733538,362
Wed Dec 18 10:14:40 2019,70.7,1205.346094,0.017042743,31.96731689,0.1,506.6564086,241.0330824,185.7659009,362
Wed Dec 18 10:14:44 2019,68.1,1200.407438,0.002434407,31.99298112,0,309.6566122,143.3865917,109.0614483,362
Wed Dec 18 10:14:48 2019,67.9,1200.475625,0.002434296,31.99151697,0,348.347746,171.1310031,129.5045429,362
Wed Dec 18 10:14:52 2019,69.4,1200.547563,0,31.99130538,0,301.1662462,141.2097193,98.11640842,362
Wed Dec 18 10:14:57 2019,86.6,1202.870781,0.001957484,31.9911647,0,369.7687702,183.2205235,158.3604739,362
Wed Dec 18 10:15:03 2019,71.7,1203.816094,0.00391566,31.98702507,0,496.5056652,234.7438062,210.8582813,362
Wed Dec 18 10:15:08 2019,70.2,1201.056313,0.001957533,31.99391755,0,349.2238676,174.0246739,159.9304371,362
Wed Dec 18 10:15:13 2019,69.7,1200.875969,0.001958017,31.99203949,0,335.0167058,157.2287637,137.2569905,362
Wed Dec 18 10:15:17 2019,83.9,1200.543719,0,31.98888935,0,391.5217999,190.6477421,160.6992462,362
Wed Dec 18 10:15:21 2019,71.1,1203.868219,0.002434083,31.98628735,0,532.5774045,241.9478702,211.0350136,362
Wed Dec 18 10:15:25 2019,70,1200.511594,0.017033615,31.97939614,0.1,381.0663092,199.536637,168.8761294,362
Wed Dec 18 10:15:29 2019,69.4,1200.791938,0,31.99424118,0,312.9580449,146.5013554,109.9976954,362
Wed Dec 18 10:15:33 2019,69.3,1200.824063,0,31.99124896,0,310.8333327,150.1833722,106.1263376,362
Wed Dec 18 10:15:39 2019,76,1201.873469,0.003915474,31.99334056,0,308.1478279,153.2908191,117.2684555,362
Wed Dec 18 10:15:44 2019,86.5,1203.383469,0.003916061,31.98834267,0,441.5358556,200.6981162,155.2718108,362
Wed Dec 18 10:15:49 2019,68.1,1200.451469,0.003914841,31.9901252,0,332.5657635,162.0744274,122.3387888,362
Wed Dec 18 10:15:54 2019,69.7,1200.743906,0.001957801,31.99047099,0,324.6034327,160.7354754,116.4891692,362
Wed Dec 18 10:15:58 2019,70.4,1200.992313,0.002434395,31.99281756,0,316.7147744,156.2881515,120.9894257,362
Wed Dec 18 10:16:02 2019,87,1203.199344,0.004868479,31.98590867,0,510.7034733,237.5817874,195.4694419,362
Wed Dec 18 10:16:06 2019,72.3,1201.116469,0.00243461,31.99077575,0,329.4027366,158.2496517,119.7828133,362
Wed Dec 18 10:16:10 2019,72.6,1200.535688,0.017045022,31.97402534,0.1,367.6854638,185.7907344,139.525676,362
Wed Dec 18 10:16:15 2019,68.7,1201.020219,0.001957359,31.99302554,0,302.4118964,143.6701178,106.4803053,362
Wed Dec 18 10:16:21 2019,82.1,1203.203281,0.00587431,31.98365845,0,493.2462082,234.9723898,191.8941183,362
Wed Dec 18 10:16:26 2019,69.5,1200.840094,0.001957714,31.99101331,0,323.0228992,161.707221,120.2036728,362
Wed Dec 18 10:16:31 2019,70.4,1201.424719,0.001957666,31.9921756,0,328.4963325,160.3328345,126.6609816,362
Wed Dec 18 10:16:36 2019,68.8,1206.824094,0.001957845,31.99314284,0,304.0533066,149.7751317,116.1002002,362
Wed Dec 18 10:16:40 2019,68.9,1202.49825,0.004868808,31.98319677,0,495.6446082,243.6838177,214.9578532,361
Wed Dec 18 10:16:44 2019,68.9,1203.655938,0.002434454,31.99358862,0,296.2729977,136.3293991,102.4904947,361
Wed Dec 18 10:16:48 2019,68.8,1200.643719,0.00243432,31.99183626,0,351.272407,171.8630072,130.2361315,361
Wed Dec 18 10:16:52 2019,80.9,1200.763906,0.002434315,31.99176617,0,310.6185789,144.111441,98.5897527,361
Wed Dec 18 10:16:57 2019,69.5,1200.936219,0.011746244,31.98110578,0,387.6260372,199.2945989,179.9132971,361
Wed Dec 18 10:17:03 2019,75.8,1202.726656,0.003915734,31.98762628,0,505.9127575,235.9229384,219.6726447,361
Wed Dec 18 10:17:08 2019,68.3,1205.634563,0.001957892,31.98999752,0,354.1826643,169.7492371,155.2608362,362
Wed Dec 18 10:17:13 2019,68.4,1200.908063,0.001957893,31.9919742,0,337.7365698,159.959871,141.947254,362
Wed Dec 18 10:17:18 2019,68.5,1200.683844,0.001957495,31.99134004,0,389.9329949,191.4430066,162.4720812,362
Wed Dec 18 10:17:22 2019,71.8,1205.706688,0.004869031,31.98466061,0,536.323697,244.1818739,223.2450432,362
Wed Dec 18 10:17:26 2019,81.3,1201.316719,0.002434061,31.99085962,0,369.4904124,177.199618,155.5364779,362
Wed Dec 18 10:17:30 2019,69.5,1201.032313,0.002434433,31.99088159,0,364.434592,179.4176983,160.6725656,362
Wed Dec 18 10:17:34 2019,69.2,1200.795969,0,31.99351414,0,337.683617,157.7642277,143.1564288,362
Wed Dec 18 10:17:39 2019,86.4,1204.949719,0.013703656,31.97650175,0.1,518.9770182,248.8192343,232.1790809,362
Wed Dec 18 10:17:45 2019,69.6,1202.069781,0.001957935,31.99265696,0,354.9736051,166.6202636,150.5651971,362
Wed Dec 18 10:17:50 2019,82,1200.707844,0.001958041,31.99047609,0,376.5313105,183.6642586,154.8810539,362
Wed Dec 18 10:17:55 2019,68.8,1201.052281,0.001957647,31.99186872,0,337.6941227,164.4423554,135.8607079,362
Wed Dec 18 10:17:59 2019,74.4,1208.758875,0.002434392,31.98547544,0,496.3725126,227.3722054,182.579394,362
Wed Dec 18 10:18:03 2019,69.4,1205.858875,0.002434608,31.9931792,0,307.4909469,148.2676062,110.5311876,361
Wed Dec 18 10:18:07 2019,68.9,1203.996281,0.002434832,31.99126187,0,340.876525,166.2990476,128.5591466,362
Wed Dec 18 10:18:11 2019,69.9,1205.153906,0.002433756,31.99171744,0,318.5786088,146.7554631,104.4081155,362
Wed Dec 18 10:18:15 2019,70,1201.1045,0,31.99212651,0,302.6578374,142.9285202,100.0743131,362
Wed Dec 18 10:18:20 2019,77.5,1206.491781,0.021533625,31.97155995,0.1,530.1186894,254.879813,201.6330318,362
Wed Dec 18 10:18:26 2019,70.9,1200.727938,0.001957476,31.99103319,0,332.966698,165.4067371,123.1252517,362
Wed Dec 18 10:18:31 2019,80.9,1201.136375,0.003916207,31.99149713,0,320.1499437,156.2566698,118.073649,362
Wed Dec 18 10:18:36 2019,67.9,1202.105813,0.001957134,31.98935632,0,306.2914815,154.4178779,123.1037328,362
Wed Dec 18 10:18:40 2019,86.6,1200.828,0.002434621,31.98361208,0,492.5237668,215.4639316,165.3107452,362
Wed Dec 18 10:18:44 2019,68.1,1204.076438,0.00243456,31.99498286,0,310.8932667,142.1782833,103.4687849,362
Wed Dec 18 10:18:48 2019,77.1,1201.312688,0.004868276,31.99187193,0,354.1670369,172.8237774,129.2527124,362
Wed Dec 18 10:18:52 2019,76,1200.952188,0,31.9942827,0,316.1942577,146.5349832,99.55615965,362
Wed Dec 18 10:18:56 2019,81.6,1200.60775,0,31.99049681,0,378.7643665,188.6519177,170.1518587,362
Wed Dec 18 10:19:02 2019,86.6,1207.533125,0.003915701,31.98736325,0,524.3123931,255.4995045,232.2010822,361
Wed Dec 18 10:19:07 2019,68.8,1201.32875,0.011746805,31.98067572,0.1,391.1685956,192.6475966,177.1809705,361
Wed Dec 18 10:19:12 2019,69,1200.731875,0,31.99180246,0,338.8887464,157.2083555,138.6096086,361
Wed Dec 18 10:19:17 2019,68.7,1200.547656,0.00195738,31.99141258,0,365.4427759,173.8153107,154.6329903,361
Wed Dec 18 10:19:21 2019,83,1204.080438,0.004868832,31.98822911,0,522.6691621,245.1457132,227.6179164,361
Wed Dec 18 10:19:25 2019,71.6,1200.980313,0.002433971,31.98967607,0,355.846507,183.0345918,147.0118264,361
Wed Dec 18 10:19:29 2019,71.1,1201.416906,0.002434211,31.99283758,0,321.5592973,157.2500424,123.1710859,361
Wed Dec 18 10:19:33 2019,70.8,1201.032281,0.002434109,31.99392446,0,317.4077716,149.9410946,110.2651231,361
Wed Dec 18 10:19:38 2019,80.9,1201.384781,0.001957861,31.99339966,0,310.7124733,154.4751994,121.5831417,361
Wed Dec 18 10:19:44 2019,74.2,1201.436906,0.003914929,31.98692414,0,441.4081998,201.0315837,158.5546084,361
Wed Dec 18 10:19:49 2019,72.3,1200.559656,0.001957797,31.99235363,0,335.7621105,163.6717926,125.886319,361
Wed Dec 18 10:19:54 2019,69.1,1200.643844,0.011746878,31.9828339,0,371.7886972,179.7272375,127.2578479,362
Wed Dec 18 10:19:59 2019,69.4,1205.370188,0.001957322,31.98655868,0,431.3938032,192.7962324,145.6247684,362
Wed Dec 18 10:20:03 2019,71.1,1203.872188,0.002434192,31.99258058,0,331.7803191,161.386905,121.4661623,362
Wed Dec 18 10:20:07 2019,68.1,1202.430281,0.002434614,31.99083027,0,340.1156004,169.692608,132.6864726,362
Wed Dec 18 10:20:11 2019,71.8,1202.177781,0.002435231,31.9916267,0,305.1344162,144.6527081,109.0983388,362
Wed Dec 18 10:20:15 2019,70.8,1200.795938,0,31.99086879,0,305.9149644,144.0745099,104.1619767,362
Wed Dec 18 10:20:20 2019,77.1,1210.0365,0.00978877,31.97991188,0.1,505.8836381,241.3910704,193.0345461,362
Wed Dec 18 10:20:26 2019,68.1,1201.593094,0.00195763,31.99355078,0,339.4530812,164.245176,123.5264673,362
Wed Dec 18 10:20:31 2019,69.3,1200.511625,0,31.99147573,0,325.6124863,158.5965808,122.9612997,362
Wed Dec 18 10:20:36 2019,69.8,1204.380906,0.013705491,31.98274205,0,365.9366078,176.4092475,135.096982,362
Wed Dec 18 10:20:41 2019,69.8,1202.862781,0.001957597,31.98713937,0,458.2735206,208.0925897,168.7448846,362
Wed Dec 18 10:20:45 2019,69.8,1201.264625,0,31.99214329,0,321.6012578,154.1056746,103.2240222,362
Wed Dec 18 10:20:49 2019,76.4,1201.448875,0,31.9945276,0,337.6429262,161.8835947,114.1705352,362
Wed Dec 18 10:20:53 2019,69.5,1201.032406,0,31.99323814,0,332.2992699,154.5861073,111.9836368,362
Wed Dec 18 10:20:57 2019,69.6,1202.033719,0,31.99299227,0,365.4324739,177.2384017,162.8743005,362
Wed Dec 18 10:21:02 2019,75.4,1203.25925,0.00195772,31.98719181,0,489.6258444,236.884155,224.5505172,362
Wed Dec 18 10:21:08 2019,72.7,1201.272625,0.001957479,31.98912581,0,367.81035,181.262578,166.3857358,362
Wed Dec 18 10:21:13 2019,71.8,1204.160469,0.001957962,31.99310171,0,342.0559895,159.7697123,142.9312377,362
Wed Dec 18 10:21:18 2019,84.9,1209.343625,0.013701212,31.97862924,0.1,418.2784349,213.9346417,181.6389273,362
Wed Dec 18 10:21:22 2019,83.3,1205.66675,0.004867791,31.98625336,0,532.5363137,237.7915807,205.6641614,362
Wed Dec 18 10:21:26 2019,69.6,1200.980219,0.002434665,31.9915001,0,339.3923222,168.722295,138.5324471,362
